Hour,Latitude,Longitude,PM10
12,28.5358,77.2764,192
13,28.5358,77.2764,180
14,28.5358,77.2764,185
15,28.5358,77.2764,180
16,28.5358,77.2764,170
17,28.5358,77.2764,162
18,28.5358,77.2764,175
19,28.5358,77.2764,193.5
20,28.5358,77.2764,199
21,28.5358,77.2764,238.5
22,28.5358,77.2764,269.5
23,28.5358,77.2764,256
0,28.5358,77.2764,238.5
1,28.5358,77.2764,229
2,28.5358,77.2764,232
3,28.5358,77.2764,252.5
4,28.5358,77.2764,289
5,28.5358,77.2764,285
6,28.5358,77.2764,227.5
7,28.5358,77.2764,190.5
8,28.5358,77.2764,194.5
9,28.5358,77.2764,212.5
10,28.5358,77.2764,210
11,28.5358,77.2764,205
12,28.5358,77.2764,216.5
13,28.5358,77.2764,205
14,28.5358,77.2764,163
15,28.5358,77.2764,131.5
16,28.5358,77.2764,124
17,28.5358,77.2764,142.5
18,28.5358,77.2764,187
19,28.5358,77.2764,248.5
20,28.5358,77.2764,312
21,28.5358,77.2764,380
22,28.5358,77.2764,457
23,28.5358,77.2764,463.5
0,28.5358,77.2764,383
1,28.5358,77.2764,316
2,28.5358,77.2764,294
3,28.5358,77.2764,291.5
4,28.5358,77.2764,320.5
5,28.5358,77.2764,412
6,28.5358,77.2764,438
7,28.5358,77.2764,401.5
8,28.5358,77.2764,408.5
9,28.5358,77.2764,387
10,28.5358,77.2764,312.5
11,28.5358,77.2764,245
12,28.5358,77.2764,219
13,28.5358,77.2764,184.5
14,28.5358,77.2764,148
15,28.5358,77.2764,133.5
16,28.5358,77.2764,141
17,28.5358,77.2764,154.5
18,28.5358,77.2764,205
19,28.5358,77.2764,302
20,28.5358,77.2764,291.5
21,28.5358,77.2764,231
22,28.5358,77.2764,239.5
23,28.5358,77.2764,284
0,28.5358,77.2764,296
1,28.5358,77.2764,272.5
2,28.5358,77.2764,290.5
3,28.5358,77.2764,293
4,28.5358,77.2764,252
5,28.5358,77.2764,241.5
6,28.5358,77.2764,269
7,28.5358,77.2764,311
8,28.5358,77.2764,344.5
9,28.5358,77.2764,314.5
10,28.5358,77.2764,270
11,28.5358,77.2764,253
12,28.5358,77.2764,230.5
13,28.5358,77.2764,198
14,28.5358,77.2764,166
15,28.5358,77.2764,151.5
16,28.5358,77.2764,150.5
17,28.5358,77.2764,163.5
18,28.5358,77.2764,194.5
19,28.5358,77.2764,233.5
20,28.5358,77.2764,282
21,28.5358,77.2764,343.5
22,28.5358,77.2764,354.5
23,28.5358,77.2764,374
0,28.5358,77.2764,435.5
1,28.5358,77.2764,401
2,28.5358,77.2764,338
3,28.5358,77.2764,299.5
4,28.5358,77.2764,292
5,28.5358,77.2764,370
6,28.5358,77.2764,452
7,28.5358,77.2764,518.5
8,28.5358,77.2764,586.5
9,28.5358,77.2764,533.5
10,28.5358,77.2764,382
11,28.5358,77.2764,280.5
12,28.5358,77.2764,227.5
13,28.5358,77.2764,207.5
14,28.5358,77.2764,209.5
15,28.5358,77.2764,203.5
16,28.5358,77.2764,213.5
17,28.5358,77.2764,219
18,28.5358,77.2764,219.5
19,28.5358,77.2764,223
20,28.5358,77.2764,238.5
21,28.5358,77.2764,258.5
22,28.5358,77.2764,245.5
23,28.5358,77.2764,228
0,28.5358,77.2764,205
1,28.5358,77.2764,173
2,28.5358,77.2764,169
3,28.5358,77.2764,186.5
4,28.5358,77.2764,189.5
5,28.5358,77.2764,188.5
6,28.5358,77.2764,201
7,28.5358,77.2764,224
8,28.5358,77.2764,274.5
9,28.5358,77.2764,276
10,28.5358,77.2764,251.5
11,28.5358,77.2764,279.5
12,28.5358,77.2764,329
13,28.5358,77.2764,356
14,28.5358,77.2764,362
15,28.5358,77.2764,304
16,28.5358,77.2764,219
17,28.5358,77.2764,202.5
18,28.5358,77.2764,206.5
19,28.5358,77.2764,218
20,28.5358,77.2764,226
21,28.5358,77.2764,224.5
22,28.5358,77.2764,223.5
23,28.5358,77.2764,200.5
0,28.5358,77.2764,168.5
1,28.5358,77.2764,158.5
2,28.5358,77.2764,150
3,28.5358,77.2764,137.5
4,28.5358,77.2764,125.5
5,28.5358,77.2764,97.5
6,28.5358,77.2764,62.5
7,28.5358,77.2764,49
8,28.5358,77.2764,49.5
9,28.5358,77.2764,59
10,28.5358,77.2764,76
11,28.5358,77.2764,90.5
12,28.5358,77.2764,87
13,28.5358,77.2764,71
14,28.5358,77.2764,57
15,28.5358,77.2764,49
16,28.5358,77.2764,51
17,28.5358,77.2764,62
18,28.5358,77.2764,72
19,28.5358,77.2764,85.5
20,28.5358,77.2764,83
21,28.5358,77.2764,83
22,28.5358,77.2764,95
23,28.5358,77.2764,107.5
0,28.5358,77.2764,114.5
1,28.5358,77.2764,120
2,28.5358,77.2764,121
3,28.5358,77.2764,107.75
4,28.5358,77.2764,96.5
5,28.5358,77.2764,80.25
6,28.5358,77.2764,74.75
7,28.5358,77.2764,92.75
8,28.5358,77.2764,119.75
9,28.5358,77.2764,107
10,28.5358,77.2764,90.5
11,28.5358,77.2764,95
12,28.5358,77.2764,92.75
13,28.5358,77.2764,85.75
14,28.5358,77.2764,83.5
15,28.5358,77.2764,83.5
16,28.5358,77.2764,97
0,28.7383,77.0822,442
1,28.7383,77.0822,406
2,28.7383,77.0822,350
3,28.7383,77.0822,450
4,28.7383,77.0822,427
5,28.7383,77.0822,368
6,28.7383,77.0822,422
7,28.7383,77.0822,726
8,28.7383,77.0822,658
9,28.7383,77.0822,482
10,28.7383,77.0822,440
11,28.7383,77.0822,371
12,28.7383,77.0822,296
13,28.7383,77.0822,145
14,28.7383,77.0822,127
15,28.7383,77.0822,113
16,28.7383,77.0822,108.25
17,28.7383,77.0822,115
18,28.7383,77.0822,155.5
19,28.7383,77.0822,250
20,28.7383,77.0822,445
21,28.7383,77.0822,635
22,28.7383,77.0822,652
23,28.7383,77.0822,653.25
0,28.7383,77.0822,639
1,28.7383,77.0822,587
2,28.7383,77.0822,467
3,28.7383,77.0822,394
4,28.7383,77.0822,374
5,28.7383,77.0822,361
6,28.7383,77.0822,340
7,28.7383,77.0822,351
8,28.7383,77.0822,492
9,28.7383,77.0822,548
10,28.7383,77.0822,519
11,28.7383,77.0822,329
12,28.7383,77.0822,201
13,28.7383,77.0822,167
14,28.7383,77.0822,154
15,28.7383,77.0822,130
16,28.7383,77.0822,130
17,28.7383,77.0822,126.75
18,28.7383,77.0822,141
19,28.7383,77.0822,316.5
20,28.7383,77.0822,466
21,28.7383,77.0822,507.75
22,28.7383,77.0822,447.25
23,28.7383,77.0822,354.75
0,28.7383,77.0822,453
1,28.7383,77.0822,371
2,28.7383,77.0822,384
3,28.7383,77.0822,395
4,28.7383,77.0822,484
5,28.7383,77.0822,516
6,28.7383,77.0822,460
7,28.7383,77.0822,473
8,28.7383,77.0822,451
9,28.7383,77.0822,427
10,28.7383,77.0822,300
11,28.7383,77.0822,293
12,28.7383,77.0822,267
13,28.7383,77.0822,222
14,28.7383,77.0822,200
15,28.7383,77.0822,172
16,28.7383,77.0822,172
17,28.7383,77.0822,174
18,28.7383,77.0822,198.75
19,28.7383,77.0822,227.5
20,28.7383,77.0822,289
21,28.7383,77.0822,233
22,28.7383,77.0822,205
23,28.7383,77.0822,199.75
0,28.7383,77.0822,202
1,28.7383,77.0822,196
2,28.7383,77.0822,206
3,28.7383,77.0822,217
4,28.7383,77.0822,249
5,28.7383,77.0822,222
6,28.7383,77.0822,168
7,28.7383,77.0822,160
8,28.7383,77.0822,184
9,28.7383,77.0822,203
10,28.7383,77.0822,195.5
11,28.7383,77.0822,191
12,28.7383,77.0822,166
13,28.7383,77.0822,157
14,28.7383,77.0822,147
15,28.7383,77.0822,171
16,28.7383,77.0822,153
17,28.7383,77.0822,150
18,28.7383,77.0822,136
19,28.7383,77.0822,179
20,28.7383,77.0822,205
21,28.7383,77.0822,158
22,28.7383,77.0822,163
23,28.7383,77.0822,155
0,28.7383,77.0822,157
1,28.7383,77.0822,151
2,28.7383,77.0822,157
3,28.7383,77.0822,151
4,28.7383,77.0822,143
5,28.7383,77.0822,149
6,28.7383,77.0822,147
7,28.7383,77.0822,180
8,28.7383,77.0822,227
9,28.7383,77.0822,195
10,28.7383,77.0822,153
11,28.7383,77.0822,139
12,28.7383,77.0822,138
13,28.7383,77.0822,146
14,28.7383,77.0822,174
15,28.7383,77.0822,229
16,28.7383,77.0822,175
17,28.7383,77.0822,156
18,28.7383,77.0822,128
19,28.7383,77.0822,158
20,28.7383,77.0822,179
21,28.7383,77.0822,183
22,28.7383,77.0822,179
23,28.7383,77.0822,182
0,28.7383,77.0822,162
1,28.7383,77.0822,160
2,28.7383,77.0822,146
3,28.7383,77.0822,205
4,28.7383,77.0822,201
5,28.7383,77.0822,219
6,28.7383,77.0822,168
7,28.7383,77.0822,152
8,28.7383,77.0822,197
9,28.7383,77.0822,208
10,28.7383,77.0822,174
11,28.7383,77.0822,161
12,28.7383,77.0822,156
13,28.7383,77.0822,161
14,28.7383,77.0822,160
15,28.7383,77.0822,151
16,28.7383,77.0822,151
17,28.7383,77.0822,117
18,28.7383,77.0822,113
19,28.7383,77.0822,168
20,28.7383,77.0822,233
21,28.7383,77.0822,280
22,28.7383,77.0822,377
23,28.7383,77.0822,251
0,28.7383,77.0822,246
1,28.7383,77.0822,294
2,28.7383,77.0822,274
3,28.7383,77.0822,307
4,28.7383,77.0822,368
5,28.7383,77.0822,294
6,28.7383,77.0822,323
7,28.7383,77.0822,433
8,28.7383,77.0822,449
9,28.7383,77.0822,392
10,28.7383,77.0822,392
11,28.7383,77.0822,449
12,28.7383,77.0822,291
13,28.7383,77.0822,195
14,28.7383,77.0822,147
15,28.7383,77.0822,124
16,28.7383,77.0822,100
17,28.7383,77.0822,105
18,28.7383,77.0822,150
19,28.7383,77.0822,224
20,28.7383,77.0822,364
21,28.7383,77.0822,653
23,28.7383,77.0822,587
0,28.7383,77.0822,505
1,28.7383,77.0822,508
2,28.7383,77.0822,469
3,28.7383,77.0822,444
4,28.7383,77.0822,497
5,28.7383,77.0822,500
6,28.7383,77.0822,477
7,28.7383,77.0822,471
8,28.7383,77.0822,469
9,28.7383,77.0822,480
10,28.7383,77.0822,396
11,28.7383,77.0822,227
12,28.7383,77.0822,176.75
13,28.7383,77.0822,136.75
14,28.7383,77.0822,122.25
15,28.7383,77.0822,105
16,28.7383,77.0822,95
17,28.7383,77.0822,96.75
18,28.7383,77.0822,134.25
19,28.7383,77.0822,216.5
20,28.7383,77.0822,270.75
21,28.7383,77.0822,321.5
22,28.7383,77.0822,309
23,28.7383,77.0822,250
0,28.7383,77.0822,204.75
1,28.7383,77.0822,219
2,28.7383,77.0822,210.25
3,28.7383,77.0822,226
4,28.7383,77.0822,276.5
5,28.7383,77.0822,310
6,28.7383,77.0822,362.75
7,28.7383,77.0822,354.75
8,28.7383,77.0822,323.25
9,28.7383,77.0822,349.5
10,28.7383,77.0822,327.75
11,28.7383,77.0822,239.75
12,28.7383,77.0822,206.25
13,28.7383,77.0822,179.25
14,28.7383,77.0822,150.25
15,28.7383,77.0822,146.25
16,28.7383,77.0822,128.75
17,28.7383,77.0822,122.25
18,28.7383,77.0822,150.5
19,28.7383,77.0822,268.25
20,28.7383,77.0822,472.5
21,28.7383,77.0822,540
22,28.7383,77.0822,600.5
23,28.7383,77.0822,644.75
0,28.7383,77.0822,613.25
1,28.7383,77.0822,532.25
2,28.7383,77.0822,514.5
3,28.7383,77.0822,517.75
4,28.7383,77.0822,499
5,28.7383,77.0822,488.5
6,28.7383,77.0822,500
7,28.7383,77.0822,458.25
8,28.7383,77.0822,420.75
9,28.7383,77.0822,368.5
10,28.7383,77.0822,306.5
11,28.7383,77.0822,266.75
12,28.7383,77.0822,211.5
13,28.7383,77.0822,223.5
14,28.7383,77.0822,208.5
15,28.7383,77.0822,209.5
16,28.7383,77.0822,221.5
17,28.7383,77.0822,216.25
18,28.7383,77.0822,242.75
19,28.7383,77.0822,245.25
20,28.7383,77.0822,247.75
21,28.7383,77.0822,276.5
22,28.7383,77.0822,263.25
23,28.7383,77.0822,244.25
0,28.7383,77.0822,206.75
1,28.7383,77.0822,182.75
2,28.7383,77.0822,169.5
3,28.7383,77.0822,201.75
4,28.7383,77.0822,193.25
5,28.7383,77.0822,189.5
6,28.7383,77.0822,202
7,28.7383,77.0822,233
8,28.7383,77.0822,257
9,28.7383,77.0822,262.25
10,28.7383,77.0822,256.75
11,28.7383,77.0822,294.25
12,28.7383,77.0822,347
13,28.7383,77.0822,320.25
14,28.7383,77.0822,304.75
15,28.7383,77.0822,275
16,28.7383,77.0822,246.25
17,28.7383,77.0822,231
18,28.7383,77.0822,223
19,28.7383,77.0822,210
20,28.7383,77.0822,217.5
21,28.7383,77.0822,228
22,28.7383,77.0822,234.5
23,28.7383,77.0822,175.75
0,28.7383,77.0822,109.5
1,28.7383,77.0822,125.75
2,28.7383,77.0822,116.25
3,28.7383,77.0822,117
4,28.7383,77.0822,81
5,28.7383,77.0822,71.25
6,28.7383,77.0822,63.25
7,28.7383,77.0822,59
8,28.7383,77.0822,46.75
9,28.7383,77.0822,60
10,28.7383,77.0822,75.75
11,28.7383,77.0822,74.25
12,28.7383,77.0822,61.25
13,28.7383,77.0822,52.25
14,28.7383,77.0822,40.75
15,28.7383,77.0822,40.5
16,28.7383,77.0822,40.25
17,28.7383,77.0822,36.5
18,28.7383,77.0822,48.25
19,28.7383,77.0822,79.25
20,28.7383,77.0822,109.25
21,28.7383,77.0822,123.25
22,28.7383,77.0822,131.75
23,28.7383,77.0822,94.5
0,28.7383,77.0822,93.75
1,28.7383,77.0822,82.5
2,28.7383,77.0822,110.5
3,28.7383,77.0822,76
4,28.7383,77.0822,84
5,28.7383,77.0822,81
6,28.7383,77.0822,82.75
7,28.7383,77.0822,94.5
8,28.7383,77.0822,114
9,28.7383,77.0822,114
0,28.6975,77.1604,383.5
1,28.6975,77.1604,334
2,28.6975,77.1604,274.5
3,28.6975,77.1604,283.5
4,28.6975,77.1604,327
5,28.6975,77.1604,357
6,28.6975,77.1604,477
7,28.6975,77.1604,577.5
8,28.6975,77.1604,502.5
9,28.6975,77.1604,435.5
10,28.6975,77.1604,413
11,28.6975,77.1604,332.5
12,28.6975,77.1604,249.5
13,28.6975,77.1604,204
14,28.6975,77.1604,185.5
15,28.6975,77.1604,168.5
16,28.6975,77.1604,173
17,28.6975,77.1604,200
18,28.6975,77.1604,238.5
19,28.6975,77.1604,297.5
20,28.6975,77.1604,428.5
21,28.6975,77.1604,526.5
22,28.6975,77.1604,520.5
23,28.6975,77.1604,532.5
0,28.6975,77.1604,623.5
1,28.6975,77.1604,666.5
2,28.6975,77.1604,521
3,28.6975,77.1604,390
4,28.6975,77.1604,336
5,28.6975,77.1604,315.5
6,28.6975,77.1604,354
7,28.6975,77.1604,441
8,28.6975,77.1604,519.5
9,28.6975,77.1604,460
10,28.6975,77.1604,359.5
11,28.6975,77.1604,304
12,28.6975,77.1604,274
13,28.6975,77.1604,233
14,28.6975,77.1604,205
15,28.6975,77.1604,186
16,28.6975,77.1604,179
17,28.6975,77.1604,194.5
18,28.6975,77.1604,244.5
19,28.6975,77.1604,331
20,28.6975,77.1604,401.5
21,28.6975,77.1604,452
22,28.6975,77.1604,425.5
23,28.6975,77.1604,360.5
0,28.6975,77.1604,314
1,28.6975,77.1604,294.5
2,28.6975,77.1604,324.5
3,28.6975,77.1604,398
4,28.6975,77.1604,480.5
5,28.6975,77.1604,470.5
6,28.6975,77.1604,397.5
7,28.6975,77.1604,399.5
8,28.6975,77.1604,432.5
9,28.6975,77.1604,406.5
10,28.6975,77.1604,369
11,28.6975,77.1604,388.5
12,28.6975,77.1604,373.5
13,28.6975,77.1604,316.5
14,28.6975,77.1604,272.5
15,28.6975,77.1604,230
16,28.6975,77.1604,219
17,28.6975,77.1604,220
18,28.6975,77.1604,218.5
19,28.6975,77.1604,252.5
20,28.6975,77.1604,268
21,28.6975,77.1604,222
22,28.6975,77.1604,205
23,28.6975,77.1604,213
0,28.6975,77.1604,208.5
1,28.6975,77.1604,197.5
2,28.6975,77.1604,187
3,28.6975,77.1604,199
4,28.6975,77.1604,200.5
5,28.6975,77.1604,188.5
6,28.6975,77.1604,190
7,28.6975,77.1604,207.5
8,28.6975,77.1604,257
9,28.6975,77.1604,296
10,28.6975,77.1604,290.5
11,28.6975,77.1604,272
12,28.6975,77.1604,253
13,28.6975,77.1604,239
14,28.6975,77.1604,253
15,28.6975,77.1604,256
16,28.6975,77.1604,251.5
17,28.6975,77.1604,244
18,28.6975,77.1604,246.5
19,28.6975,77.1604,247.5
20,28.6975,77.1604,217.5
21,28.6975,77.1604,188
22,28.6975,77.1604,173
23,28.6975,77.1604,178.5
0,28.6975,77.1604,178
1,28.6975,77.1604,170
2,28.6975,77.1604,172
3,28.6975,77.1604,175.5
4,28.6975,77.1604,164.5
5,28.6975,77.1604,164
6,28.6975,77.1604,192.5
7,28.6975,77.1604,232
8,28.6975,77.1604,244
9,28.6975,77.1604,237
10,28.6975,77.1604,235.5
11,28.6975,77.1604,243
12,28.6975,77.1604,265
13,28.6975,77.1604,368
14,28.6975,77.1604,450
15,28.6975,77.1604,374.5
16,28.6975,77.1604,266.5
17,28.6975,77.1604,197
18,28.6975,77.1604,179
19,28.6975,77.1604,202.5
20,28.6975,77.1604,206
21,28.6975,77.1604,187.5
22,28.6975,77.1604,177.5
23,28.6975,77.1604,178
0,28.6975,77.1604,178
1,28.6975,77.1604,167.5
2,28.6975,77.1604,159.5
3,28.6975,77.1604,172
4,28.6975,77.1604,183
5,28.6975,77.1604,189
6,28.6975,77.1604,175.5
7,28.6975,77.1604,169.5
8,28.6975,77.1604,201
9,28.6975,77.1604,228
10,28.6975,77.1604,236
11,28.6975,77.1604,229.5
12,28.6975,77.1604,220.5
13,28.6975,77.1604,218
14,28.6975,77.1604,224
15,28.6975,77.1604,216.5
16,28.6975,77.1604,198.5
17,28.6975,77.1604,181
18,28.6975,77.1604,178.5
19,28.6975,77.1604,213.5
20,28.6975,77.1604,247.5
21,28.6975,77.1604,286.5
22,28.6975,77.1604,289.5
23,28.6975,77.1604,276.5
0,28.6975,77.1604,288
1,28.6975,77.1604,293.5
2,28.6975,77.1604,314.5
3,28.6975,77.1604,325
4,28.6975,77.1604,308
5,28.6975,77.1604,358
6,28.6975,77.1604,405.5
7,28.6975,77.1604,377.5
8,28.6975,77.1604,369
9,28.6975,77.1604,362.5
10,28.6975,77.1604,338.5
11,28.6975,77.1604,317
12,28.6975,77.1604,286
13,28.6975,77.1604,219.5
14,28.6975,77.1604,157
15,28.6975,77.1604,135
16,28.6975,77.1604,133.5
17,28.6975,77.1604,147.5
18,28.6975,77.1604,204
19,28.6975,77.1604,258.5
20,28.6975,77.1604,313.5
21,28.6975,77.1604,370
22,28.6975,77.1604,325
23,28.6975,77.1604,294
0,28.6975,77.1604,338.5
1,28.6975,77.1604,380.5
2,28.6975,77.1604,408
3,28.6975,77.1604,414
4,28.6975,77.1604,441
5,28.6975,77.1604,465
6,28.6975,77.1604,479
7,28.6975,77.1604,491
8,28.6975,77.1604,516
9,28.6975,77.1604,507
10,28.6975,77.1604,414
11,28.6975,77.1604,291
12,28.6975,77.1604,205.5
13,28.6975,77.1604,176.5
14,28.6975,77.1604,157
15,28.6975,77.1604,157
16,28.6975,77.1604,158.5
17,28.6975,77.1604,164.5
18,28.6975,77.1604,202
19,28.6975,77.1604,251
20,28.6975,77.1604,303.5
21,28.6975,77.1604,296
22,28.6975,77.1604,238
23,28.6975,77.1604,234.5
0,28.6975,77.1604,281.5
1,28.6975,77.1604,268
2,28.6975,77.1604,215
3,28.6975,77.1604,234
4,28.6975,77.1604,269.5
5,28.6975,77.1604,247.5
6,28.6975,77.1604,249.5
7,28.6975,77.1604,312
8,28.6975,77.1604,373
9,28.6975,77.1604,440
10,28.6975,77.1604,415
11,28.6975,77.1604,324.5
12,28.6975,77.1604,281.5
13,28.6975,77.1604,237
14,28.6975,77.1604,211.5
15,28.6975,77.1604,197
16,28.6975,77.1604,173.5
17,28.6975,77.1604,166
18,28.6975,77.1604,228
12,28.6975,77.1604,276
13,28.6975,77.1604,279
14,28.6975,77.1604,268.5
15,28.6975,77.1604,267
16,28.6975,77.1604,279
17,28.6975,77.1604,280.5
18,28.6975,77.1604,275.5
19,28.6975,77.1604,281.5
20,28.6975,77.1604,305.5
21,28.6975,77.1604,303
22,28.6975,77.1604,274
23,28.6975,77.1604,267.5
0,28.6975,77.1604,273.5
1,28.6975,77.1604,238.5
2,28.6975,77.1604,214.5
3,28.6975,77.1604,233.5
4,28.6975,77.1604,235
5,28.6975,77.1604,226
6,28.6975,77.1604,246
7,28.6975,77.1604,277
8,28.6975,77.1604,297
9,28.6975,77.1604,324.5
10,28.6975,77.1604,352.5
11,28.6975,77.1604,437
12,28.6975,77.1604,495
13,28.6975,77.1604,456
14,28.6975,77.1604,374.5
15,28.6975,77.1604,323.5
16,28.6975,77.1604,340.5
17,28.6975,77.1604,343.5
18,28.6975,77.1604,315.5
19,28.6975,77.1604,293.5
20,28.6975,77.1604,296.5
21,28.6975,77.1604,279
22,28.6975,77.1604,243.5
23,28.6975,77.1604,167
0,28.6975,77.1604,125.5
1,28.6975,77.1604,137.5
2,28.6975,77.1604,123
3,28.6975,77.1604,101
4,28.6975,77.1604,82
5,28.6975,77.1604,88.5
6,28.6975,77.1604,91.5
7,28.6975,77.1604,86
8,28.6975,77.1604,109
9,28.6975,77.1604,152
10,28.6975,77.1604,185.5
11,28.6975,77.1604,188.5
12,28.6975,77.1604,163.5
13,28.6975,77.1604,131.5
14,28.6975,77.1604,122
15,28.6975,77.1604,127.5
16,28.6975,77.1604,111
17,28.6975,77.1604,91.5
18,28.6975,77.1604,84.5
19,28.6975,77.1604,82.5
20,28.6975,77.1604,88
21,28.6975,77.1604,86.5
22,28.6975,77.1604,89
23,28.6975,77.1604,93
0,28.6975,77.1604,82
1,28.6975,77.1604,77
2,28.6975,77.1604,76
3,28.6975,77.1604,85
4,28.6975,77.1604,90
5,28.6975,77.1604,90
6,28.6975,77.1604,99.5
7,28.6975,77.1604,115.5
8,28.6975,77.1604,152
9,28.6975,77.1604,187.5
10,28.6975,77.1604,204
11,28.6975,77.1604,201.5
12,28.6975,77.1604,201.5
13,28.6975,77.1604,191.5
14,28.6975,77.1604,159
15,28.6975,77.1604,152.5
16,28.6975,77.1604,162
0,28.691,77.1765,390.75
1,28.691,77.1765,386.25
2,28.691,77.1765,393
3,28.691,77.1765,325
4,28.691,77.1765,276
5,28.691,77.1765,260.25
6,28.691,77.1765,298.5
7,28.691,77.1765,407.25
8,28.691,77.1765,487.5
9,28.691,77.1765,356.75
10,28.691,77.1765,348.5
11,28.691,77.1765,299.25
12,28.691,77.1765,207.25
13,28.691,77.1765,171.25
14,28.691,77.1765,160
15,28.691,77.1765,133.25
16,28.691,77.1765,137
17,28.691,77.1765,149.5
18,28.691,77.1765,173.75
19,28.691,77.1765,244
20,28.691,77.1765,360.25
21,28.691,77.1765,472
22,28.691,77.1765,571
23,28.691,77.1765,652
0,28.691,77.1765,675.5
1,28.691,77.1765,613.75
2,28.691,77.1765,553.5
3,28.691,77.1765,505.75
4,28.691,77.1765,386.5
5,28.691,77.1765,304.75
6,28.691,77.1765,294.5
7,28.691,77.1765,315.5
8,28.691,77.1765,346.25
9,28.691,77.1765,380.75
10,28.691,77.1765,315.25
11,28.691,77.1765,259.75
12,28.691,77.1765,217.25
13,28.691,77.1765,203.5
14,28.691,77.1765,164.75
15,28.691,77.1765,175.75
16,28.691,77.1765,163.25
17,28.691,77.1765,158
18,28.691,77.1765,189.5
19,28.691,77.1765,270.25
20,28.691,77.1765,324
21,28.691,77.1765,386.75
22,28.691,77.1765,439.75
23,28.691,77.1765,405.25
0,28.691,77.1765,373
1,28.691,77.1765,313
2,28.691,77.1765,240.25
3,28.691,77.1765,258.75
4,28.691,77.1765,341.5
5,28.691,77.1765,398.5
6,28.691,77.1765,385.5
7,28.691,77.1765,388.25
8,28.691,77.1765,392.5
9,28.691,77.1765,381.25
10,28.691,77.1765,338
11,28.691,77.1765,320.5
12,28.691,77.1765,307.25
13,28.691,77.1765,283
14,28.691,77.1765,250.25
15,28.691,77.1765,209.75
16,28.691,77.1765,199.75
17,28.691,77.1765,216.5
18,28.691,77.1765,219.25
19,28.691,77.1765,237
20,28.691,77.1765,248.5
21,28.691,77.1765,226.25
22,28.691,77.1765,190.5
23,28.691,77.1765,186.75
0,28.691,77.1765,179.5
1,28.691,77.1765,175.75
2,28.691,77.1765,164.5
3,28.691,77.1765,168
4,28.691,77.1765,179.75
5,28.691,77.1765,159.75
6,28.691,77.1765,151.75
7,28.691,77.1765,168.75
8,28.691,77.1765,196.5
9,28.691,77.1765,252
10,28.691,77.1765,247
11,28.691,77.1765,241.25
12,28.691,77.1765,184
13,28.691,77.1765,175
14,28.691,77.1765,189.75
15,28.691,77.1765,204.25
16,28.691,77.1765,200.75
17,28.691,77.1765,207.5
18,28.691,77.1765,197.25
19,28.691,77.1765,226.5
20,28.691,77.1765,199
21,28.691,77.1765,178.5
22,28.691,77.1765,158
23,28.691,77.1765,147.25
0,28.691,77.1765,154
1,28.691,77.1765,160.5
2,28.691,77.1765,150.5
3,28.691,77.1765,140.25
4,28.691,77.1765,131
5,28.691,77.1765,129.75
6,28.691,77.1765,147.25
7,28.691,77.1765,189.5
8,28.691,77.1765,206.5
9,28.691,77.1765,208
10,28.691,77.1765,199.75
11,28.691,77.1765,178.5
12,28.691,77.1765,188
13,28.691,77.1765,247.75
14,28.691,77.1765,391.5
15,28.691,77.1765,401.5
16,28.691,77.1765,256.75
17,28.691,77.1765,209.25
18,28.691,77.1765,146.5
19,28.691,77.1765,165.5
20,28.691,77.1765,170.75
21,28.691,77.1765,161.25
22,28.691,77.1765,154.25
23,28.691,77.1765,156.5
0,28.691,77.1765,151.5
1,28.691,77.1765,146.5
2,28.691,77.1765,135.5
3,28.691,77.1765,138.5
4,28.691,77.1765,154.5
5,28.691,77.1765,162
6,28.691,77.1765,165
7,28.691,77.1765,169.75
8,28.691,77.1765,164.25
9,28.691,77.1765,195
10,28.691,77.1765,215
11,28.691,77.1765,190.5
12,28.691,77.1765,180.5
13,28.691,77.1765,184
14,28.691,77.1765,190.75
15,28.691,77.1765,189.25
16,28.691,77.1765,179.5
17,28.691,77.1765,173.25
18,28.691,77.1765,146.75
19,28.691,77.1765,175.75
20,28.691,77.1765,214.25
21,28.691,77.1765,233.75
22,28.691,77.1765,260.75
23,28.691,77.1765,248.5
0,28.691,77.1765,233.25
1,28.691,77.1765,244
2,28.691,77.1765,263
3,28.691,77.1765,264.75
4,28.691,77.1765,276
5,28.691,77.1765,297
6,28.691,77.1765,347.25
7,28.691,77.1765,311.5
8,28.691,77.1765,272
9,28.691,77.1765,293.75
10,28.691,77.1765,302.5
11,28.691,77.1765,309.5
12,28.691,77.1765,267
13,28.691,77.1765,234.75
14,28.691,77.1765,168.5
15,28.691,77.1765,124.25
16,28.691,77.1765,119.5
17,28.691,77.1765,119
18,28.691,77.1765,163.25
19,28.691,77.1765,237.5
20,28.691,77.1765,274.25
21,28.691,77.1765,358.75
22,28.691,77.1765,387
23,28.691,77.1765,333
0,28.691,77.1765,313.5
1,28.691,77.1765,307
2,28.691,77.1765,306
3,28.691,77.1765,336.25
4,28.691,77.1765,393
5,28.691,77.1765,429.5
6,28.691,77.1765,448.75
7,28.691,77.1765,467
8,28.691,77.1765,457.5
9,28.691,77.1765,491.25
10,28.691,77.1765,422.75
11,28.691,77.1765,283.25
12,28.691,77.1765,194.5
13,28.691,77.1765,166
14,28.691,77.1765,151
15,28.691,77.1765,138
16,28.691,77.1765,137.5
17,28.691,77.1765,143.5
18,28.691,77.1765,179
